Session_ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
111902,0,0.0,3,494.0,164,3269.256933,0.006586826,0.012909664,5.873000789,0.0,Dec,2,2,1.0,1.0,Returning_Visitor,False,False
104707,0,0.0,0,0.0,22,428.45,0.004545455,0.012878788,20.88818182,1.0,May,3,2,1.0,2.0,Returning_Visitor,True,True
106287,2,53.85,0,0.0,2,161.2,0.0,0.0,0.0,0.0,Aug,2,4,3.0,1.0,Returning_Visitor,False,False
108725,0,0.0,0,0.0,6,339.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,False,False
108611,0,0.0,0,0.0,3,98.0,0.0,0.066666667,0.0,0.0,Dec,1,1,9.0,2.0,Returning_Visitor,False,False
110040,0,0.0,2,36.5,41,1383.661111,0.002790698,0.011436389,0.0,0.0,Dec,1,1,1.0,2.0,Returning_Visitor,False,False
110142,0,0.0,0,0.0,9,396.1666667,0.0,0.022222222,0.0,0.0,Nov,3,2,8.0,,Other,False,False
111668,1,89.0,0,0.0,11,417.75,0.01,0.03,0.0,0.0,Dec,2,2,,,New_Visitor,False,False
110145,6,81.54166667,0,0.0,23,808.0416667,0.000833333,0.044166667,0.0,0.0,Dec,2,2,7.0,8.0,,True,False
101804,0,0.0,2,90.0,9,103.6666667,0.018181818,0.061818182,0.0,0.0,Mar,3,2,1.0,1.0,Returning_Visitor,False,False
102849,0,0.0,0,0.0,12,202.0,0.0,0.041666667,0.0,0.0,May,2,2,7.0,,Returning_Visitor,False,False
109001,0,0.0,0,0.0,2,0.0,0.2,,0.0,0.0,Nov,2,2,,13.0,Returning_Visitor,False,False
104460,0,0.0,0,0.0,20,267.5,0.022222222,0.028888889,0.0,0.6,May,2,2,1.0,13.0,Returning_Visitor,False,False
103346,0,0.0,3,341.3333333,59,2946.6,0.003278689,0.007962529,9.380377049,0.0,May,1,1,6.0,2.0,Returning_Visitor,True,True
100025,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,4.0,1.0,Returning_Visitor,True,False
104320,0,0.0,0,0.0,37,785.3833333,0.05,0.079573935,0.0,0.6,May,2,2,3.0,11.0,Returning_Visitor,False,False
102809,0,0.0,0,0.0,13,687.5,0.0,0.033333333,0.0,0.6,May,2,2,4.0,6.0,Returning_Visitor,False,False
111749,2,63.5,0,0.0,12,222.5,0.0,0.007142857,0.0,0.0,Dec,2,10,3.0,2.0,New_Visitor,True,False
105332,0,0.0,0,0.0,3,45.0,0.0,0.066666667,0.0,0.0,May,2,5,1.0,3.0,Returning_Visitor,False,False
104003,0,0.0,0,0.0,13,1496.833333,0.0,0.015384615,98.13692308,0.0,May,2,4,6.0,4.0,New_Visitor,False,True
106987,0,0.0,0,0.0,63,2593.808333,0.036507937,,0.0,0.0,Jul,3,2,8.0,20.0,Returning_Visitor,False,False
110850,0,0.0,0,0.0,26,556.9166667,0.01025641,0.022435897,0.0,0.0,Dec,4,2,1.0,8.0,Returning_Visitor,False,False
110586,0,0.0,0,0.0,4,58.5,0.0,0.05,0.0,0.0,Nov,2,2,7.0,1.0,Returning_Visitor,False,False
102103,0,0.0,0,0.0,9,58.0,0.155555556,0.177777778,0.0,0.0,May,1,1,1.0,3.0,,True,False
109737,8,,1,46.5,81,5546.0,0.002325581,0.014562569,15.56462164,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,True
104162,0,0.0,0,0.0,13,350.8333333,0.0,0.030769231,0.0,0.6,May,3,2,9.0,13.0,Returning_Visitor,False,False
101786,0,0.0,0,0.0,7,95.0,0.014285714,0.061904762,0.0,0.0,Mar,2,6,,1.0,Returning_Visitor,False,False
106966,3,,0,0.0,2,836.2,0.0,,0.0,0.0,Sep,2,2,8.0,2.0,New_Visitor,True,False
102161,2,144.0,0,0.0,25,1711.333333,0.0,0.008,0.0,0.0,May,2,2,1.0,1.0,,False,False
110508,4,189.6666667,0,0.0,27,687.5,0.0,0.005069124,0.0,0.0,Dec,2,2,3.0,2.0,New_Visitor,False,False
105752,5,30.0,1,4.0,107,4376.902655,0.007272727,0.021707552,0.0,0.0,Oct,2,2,2.0,4.0,Returning_Visitor,False,False
105188,4,92.0,0,0.0,19,473.0,0.0,0.004545455,0.0,0.0,May,3,2,3.0,1.0,Returning_Visitor,False,False
106084,2,112.9,0,0.0,32,505.55,0.0,0.003225806,0.0,0.0,Oct,2,2,6.0,2.0,New_Visitor,False,False
103696,3,86.0,0,0.0,26,1197.666667,0.0,0.007142857,0.0,0.0,May,2,10,2.0,5.0,New_Visitor,False,False
105755,6,1672.033333,0,0.0,28,518.3966667,0.006060606,0.013333333,0.0,0.0,Oct,2,2,3.0,2.0,Returning_Visitor,True,False
108463,0,0.0,0,0.0,6,48.0,0.0,0.066666667,0.0,0.0,Nov,2,2,4.0,1.0,Returning_Visitor,False,False
101348,0,0.0,0,0.0,41,419.0,0.01300813,0.03495935,0.0,0.0,Mar,2,2,,3.0,Returning_Visitor,False,False
104708,3,61.66666667,0,0.0,40,2872.916667,0.0,0.011965812,22.20401709,0.0,May,2,4,3.0,6.0,Returning_Visitor,False,False
111067,0,,1,0.0,48,783.6944444,0.012244898,0.01877551,0.0,0.0,Dec,2,2,3.0,2.0,Returning_Visitor,False,False
101482,0,0.0,0,0.0,25,1512.52381,0.0,0.024,0.0,0.0,Mar,2,2,,11.0,Returning_Visitor,False,False
104896,1,34.0,0,0.0,12,2052.833333,0.016666667,0.016666667,0.0,0.0,May,1,1,1.0,3.0,Returning_Visitor,False,False
110991,0,0.0,0,0.0,74,3237.114166,0.002702703,0.009113578,0.0,0.0,Nov,4,2,3.0,3.0,Returning_Visitor,False,False
111708,0,,0,0.0,8,221.5,0.0,0.00625,0.0,0.0,Dec,1,1,1.0,2.0,New_Visitor,False,False
101334,0,0.0,0,0.0,26,1377.769697,0.0,,92.4822063,0.0,Mar,2,2,7.0,2.0,Returning_Visitor,False,True
111526,0,0.0,0,0.0,40,2426.266667,0.004878049,0.02296748,0.0,0.0,Nov,2,2,2.0,11.0,,False,False
103194,4,38.0,3,909.0,23,542.3333333,0.0,0.015306122,25.41321429,0.6,May,2,6,1.0,2.0,Returning_Visitor,False,True
106440,1,2.0,0,0.0,5,86.6,0.0,0.1,0.0,0.0,Sep,3,2,3.0,2.0,Returning_Visitor,False,False
110267,5,199.125,0,0.0,9,430.6071429,0.0,0.008333333,0.0,0.0,Nov,3,2,1.0,11.0,Returning_Visitor,False,False
110799,1,3.0,0,0.0,34,1767.4,0.011515152,0.039004329,0.0,0.0,Nov,3,2,4.0,3.0,Returning_Visitor,False,False
101137,0,0.0,0,0.0,6,226.0,0.0,0.04,0.0,0.0,Mar,2,2,,2.0,,False,False
111665,1,0.0,3,82.0,120,2895.129762,0.001626016,0.005813008,16.96317099,0.0,Nov,1,2,1.0,11.0,Returning_Visitor,False,True
108747,0,0.0,0,0.0,47,2493.985714,0.017021277,0.032056738,0.0,0.0,Dec,2,4,9.0,1.0,Returning_Visitor,False,True
105624,0,0.0,0,0.0,58,1590.42,0.010344828,0.021551724,1.023391581,0.0,Jul,3,2,8.0,4.0,Returning_Visitor,False,True
100852,7,201.5,0,0.0,17,750.1666667,0.0,0.005555556,0.0,0.0,Mar,3,2,4.0,2.0,Returning_Visitor,False,False
108501,0,0.0,3,13.0,36,1042.507143,0.01025641,0.027136752,0.0,0.0,Dec,1,1,3.0,1.0,Returning_Visitor,False,False
100896,0,0.0,0,0.0,12,402.1666667,0.041666667,0.065,0.0,0.0,Mar,3,2,2.0,1.0,Returning_Visitor,False,False
102073,0,0.0,0,0.0,27,694.3035714,0.0,0.007692308,11.99264025,0.0,Mar,1,1,1.0,,Returning_Visitor,True,True
100357,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4.0,,Returning_Visitor,False,False
102325,2,16.66666667,0,0.0,9,63.66666667,0.088888889,0.122222222,0.0,0.2,May,1,1,4.0,15.0,Returning_Visitor,False,False
102138,0,0.0,0,0.0,36,851.3333333,0.010810811,0.032432432,0.0,0.2,May,4,1,1.0,4.0,Returning_Visitor,False,False
102521,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,3.0,3.0,Returning_Visitor,False,False
104444,13,313.0909091,4,516.0,132,3083.050977,0.001494396,0.009733401,8.868449011,0.0,May,2,5,3.0,4.0,Returning_Visitor,False,False
112138,0,0.0,0,0.0,25,610.3095238,0.0,0.039,0.0,0.0,Nov,2,2,3.0,2.0,Returning_Visitor,False,False
103073,0,0.0,0,0.0,2,13.0,0.0,0.1,0.0,0.0,May,2,2,1.0,3.0,Returning_Visitor,False,False
106469,2,24.13333333,0,0.0,19,263.7128571,0.0,0.00125,0.0,0.0,Oct,3,2,1.0,2.0,Returning_Visitor,False,False
102356,0,0.0,0,0.0,9,265.6,0.022222222,0.048148148,0.0,0.0,May,2,4,3.0,4.0,Returning_Visitor,False,False
104915,0,0.0,0,0.0,38,1633.833333,0.0,0.007894737,0.0,0.0,May,2,2,1.0,1.0,Returning_Visitor,True,False
104518,0,0.0,0,0.0,12,1077.0,0.018181818,0.054545455,0.0,0.0,May,2,2,,1.0,Returning_Visitor,False,False
110884,1,104.0,0,0.0,5,152.5,0.028571429,0.057142857,64.95645099,0.0,Dec,2,13,9.0,20.0,Returning_Visitor,False,True
101721,0,0.0,0,0.0,6,1251.0,0.033333333,0.066666667,0.0,0.0,Mar,3,2,1.0,1.0,Returning_Visitor,False,False
105948,3,50.15,0,0.0,26,1107.116667,0.0,0.009490509,0.0,0.0,Aug,2,2,1.0,1.0,Returning_Visitor,False,False
103845,0,0.0,0,0.0,7,1689.0,0.028571429,0.085714286,0.0,0.6,May,2,2,3.0,3.0,Returning_Visitor,False,False
108287,0,0.0,0,0.0,68,1723.753711,0.011940299,0.023681592,0.0,0.0,Nov,3,2,5.0,2.0,Returning_Visitor,False,False
105795,0,0.0,0,0.0,3,845.3,0.0,0.033333333,0.0,0.0,Sep,1,2,1.0,2.0,New_Visitor,True,False
107825,6,301.2,0,0.0,87,1836.983333,0.009782609,0.026449275,0.0,0.0,Sep,2,2,6.0,,Returning_Visitor,False,False
109773,0,0.0,0,0.0,8,463.6666667,0.0,0.0375,0.0,0.0,Nov,1,1,,3.0,Returning_Visitor,False,False
106660,0,0.0,0,0.0,2,252.8,0.0,,0.0,0.0,Oct,2,5,9.0,13.0,Returning_Visitor,True,False
110916,2,26.17857143,6,665.5,14,484.8452381,0.000606061,0.043661654,0.0,0.0,Nov,3,2,3.0,10.0,Returning_Visitor,True,False
100008,1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,Feb,1,2,1.0,5.0,Returning_Visitor,True,False
108848,0,0.0,0,0.0,2,69.5,0.0,0.1,0.0,0.0,Nov,4,5,9.0,11.0,New_Visitor,False,False
103942,0,0.0,0,0.0,13,152.3333333,0.023931624,0.03956044,0.0,0.8,May,2,2,4.0,,Returning_Visitor,False,False
109180,1,5.0,1,17.75,93,3009.042857,0.003617021,0.018145897,6.992767815,0.0,Dec,1,2,4.0,3.0,Returning_Visitor,True,False
104775,7,149.9166667,0,0.0,31,1539.791667,0.0,0.011728395,19.1105,0.0,May,2,2,4.0,2.0,Returning_Visitor,False,False
105579,0,0.0,0,0.0,3,58.2,0.066666667,0.044444444,0.0,0.0,Aug,3,2,1.0,3.0,,False,False
106531,2,99.2,0,0.0,7,106.9666667,0.025,0.015,0.0,0.0,Oct,3,2,1.0,2.0,Returning_Visitor,True,False
103506,2,338.0,0,0.0,17,1205.566667,0.0125,0.0375,19.23625,0.8,May,3,2,2.0,2.0,Returning_Visitor,False,True
109606,1,8.0,2,61.5,31,1126.25,0.0,0.024242424,0.0,0.0,Nov,4,2,1.0,2.0,Returning_Visitor,False,False
104207,6,523.3333333,3,37.0,34,581.2261905,0.023809524,0.030213239,0.0,0.0,May,2,2,2.0,1.0,Returning_Visitor,True,False
101172,0,0.0,1,42.0,20,408.3333333,0.0,0.003174603,33.47777322,0.0,Mar,2,4,7.0,2.0,Returning_Visitor,False,True
100300,0,0.0,0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1.0,3.0,Returning_Visitor,False,False
110485,1,8.0,0,0.0,33,636.5833333,0.0,0.00625,0.0,0.0,Dec,3,2,1.0,2.0,New_Visitor,False,False
110956,4,396.5,0,0.0,6,415.5,0.0,0.0125,0.0,0.0,Dec,1,1,3.0,8.0,New_Visitor,False,False
102347,8,123.0,0,0.0,8,95.0,0.009090909,0.027272727,0.0,0.4,May,1,1,5.0,2.0,New_Visitor,False,False
112310,3,54.0,0,0.0,20,262.9,0.008333333,0.055555556,0.0,0.0,Dec,2,2,1.0,2.0,Returning_Visitor,False,False
111696,5,29.0,0,0.0,94,3554.64902,0.002020202,0.013183349,0.0,0.0,Dec,2,2,4.0,2.0,Returning_Visitor,False,False
107452,4,95.8,2,35.7,14,380.2666667,0.0,0.011111111,0.0,0.0,Oct,2,4,7.0,2.0,New_Visitor,False,False
102993,4,166.5,1,27.0,21,452.8141026,0.044,0.047238095,0.0,0.0,May,3,2,4.0,3.0,Returning_Visitor,False,False
109352,4,66.0,0,0.0,52,1423.790476,0.005454545,0.008484848,0.0,0.0,Dec,2,4,7.0,20.0,Returning_Visitor,False,False
105545,0,,0,0.0,22,1321.7,0.0,0.010833333,0.0,0.0,June,2,2,,13.0,Returning_Visitor,False,True
109945,0,0.0,0,0.0,4,97.5,0.1,0.125,0.0,0.0,Nov,3,2,6.0,13.0,Returning_Visitor,False,False
103239,2,13.0,0,0.0,17,296.2333333,0.0125,0.029166667,0.0,0.0,May,1,1,2.0,3.0,,True,False
105216,3,137.0,4,219.0,22,924.0,0.007142857,,29.90282143,0.2,May,2,2,9.0,2.0,New_Visitor,False,True
108657,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1.0,13.0,Returning_Visitor,False,False
110670,0,0.0,0,0.0,27,1433.71256,0.021937322,0.062113617,0.0,0.0,Nov,2,4,3.0,2.0,Returning_Visitor,False,False
102941,0,0.0,0,0.0,16,588.3333333,0.028571429,0.067857143,0.0,0.8,May,2,6,1.0,2.0,Returning_Visitor,False,False
107373,3,63.0,0,0.0,2,14.6,0.0,0.016666667,0.0,0.0,Oct,1,1,,2.0,New_Visitor,False,False
101289,1,0.0,0,0.0,17,1314.25,0.045833333,0.1,0.0,0.0,Mar,2,2,7.0,1.0,Returning_Visitor,False,False
103410,3,11.66666667,0,0.0,39,557.2452381,0.028947368,0.052076023,0.0,0.6,May,3,2,3.0,13.0,Returning_Visitor,False,False
107076,0,0.0,0,0.0,64,3038.38,0.017534722,,0.0,0.0,Sep,2,2,1.0,1.0,Returning_Visitor,False,False
104875,7,188.1666667,0,0.0,52,1089.642857,0.003508772,0.010233918,20.11792982,0.0,May,2,5,6.0,5.0,Returning_Visitor,True,True
105983,2,9.0,0,0.0,38,1147.696667,0.0,0.027642276,3.673829068,0.0,June,2,2,4.0,1.0,Returning_Visitor,False,True
108330,1,18.0,0,0.0,24,1332.25,0.0,0.008695652,0.0,0.0,Dec,2,2,1.0,2.0,New_Visitor,False,False
111783,4,111.0,0,0.0,9,155.0,0.0,0.009090909,0.0,0.0,Dec,1,1,4.0,2.0,Returning_Visitor,False,False
102136,0,,0,0.0,5,252.5,0.0,0.02,0.0,0.0,May,2,2,2.0,2.0,Returning_Visitor,False,False
102830,0,0.0,0,0.0,50,2617.233333,0.0,0.001360544,53.22881633,0.0,May,4,1,3.0,2.0,New_Visitor,True,True
105291,0,0.0,0,0.0,4,7.0,0.1,0.15,0.0,0.0,May,2,5,8.0,1.0,Returning_Visitor,False,False
107567,5,46.5,0,0.0,94,1729.716667,0.005050505,0.025420875,6.322599996,0.0,Aug,2,2,8.0,1.0,Returning_Visitor,False,False
107039,5,218.8,0,0.0,5,71.4,0.0,0.02,11.21330466,0.0,Oct,2,4,7.0,2.0,New_Visitor,False,True
100656,6,125.5,0,0.0,19,1409.416667,0.002469136,0.023703704,0.0,0.0,Mar,1,8,3.0,2.0,Returning_Visitor,False,False
102972,0,0.0,0,0.0,17,887.8333333,0.00625,0.040625,0.0,0.0,May,2,4,3.0,3.0,Returning_Visitor,False,False
111437,7,119.5666667,0,0.0,25,499.6083333,0.004166667,,0.0,0.0,Nov,1,1,1.0,8.0,Returning_Visitor,False,False
103641,0,0.0,0,0.0,10,146.7666667,0.0,0.002272727,0.0,0.0,May,2,4,1.0,1.0,Returning_Visitor,False,False
104808,4,114.3333333,0,0.0,55,1247.357143,0.001886792,0.010691824,0.0,0.0,May,3,2,3.0,4.0,Returning_Visitor,True,False
111960,0,0.0,0,0.0,16,1500.033333,0.00625,0.01467803,0.0,0.0,Nov,3,2,4.0,6.0,Returning_Visitor,False,False
108769,4,88.25,2,546.5,37,2304.5,0.0,0.005,14.54270238,0.0,Nov,2,2,9.0,2.0,New_Visitor,False,True
108474,0,0.0,0,0.0,39,1779.886905,0.01025641,,0.0,0.0,Dec,1,1,4.0,2.0,Returning_Visitor,True,False
106293,2,27.46666667,3,245.8,28,524.06,0.02,0.054666667,20.42600013,0.0,Oct,2,2,7.0,1.0,Returning_Visitor,False,True
101811,1,100.0,2,111.0,13,1001.0,0.0,0.013333333,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
105834,5,271.75,1,0.0,40,675.2020988,0.015,,0.0,0.0,Oct,2,2,3.0,2.0,Returning_Visitor,False,False
107929,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1.0,1.0,Returning_Visitor,True,False
109130,0,0.0,0,0.0,4,27.5,0.1,,0.0,0.0,Dec,3,2,1.0,13.0,Returning_Visitor,False,False
107783,2,109.8,0,0.0,55,1988.931429,0.007272727,0.005330144,5.79089525,0.0,Jul,1,1,1.0,2.0,Returning_Visitor,False,False
111204,0,0.0,0,0.0,31,2767.625,0.0,0.006896552,52.67778465,0.0,Nov,8,13,9.0,20.0,Other,False,True
110337,0,0.0,0,0.0,3,408.0,0.0,0.033333333,0.0,0.0,Nov,2,2,4.0,3.0,Returning_Visitor,False,False
100518,9,97.64285714,0,0.0,37,584.5958874,0.005128205,0.013043478,0.0,0.0,Mar,2,4,1.0,3.0,Returning_Visitor,True,False
100470,3,34.83333333,0,0.0,30,709.8333333,0.026666667,0.046666667,0.0,0.0,Mar,1,1,2.0,1.0,Returning_Visitor,True,False
100452,0,0.0,0,0.0,11,814.5,0.0,0.01,0.0,0.0,Mar,1,1,1.0,,New_Visitor,False,False
107547,3,94.7,0,0.0,20,366.6166667,0.009090909,0.004545455,0.0,0.0,Jul,1,1,2.0,4.0,New_Visitor,False,False
107355,1,19.2,0,0.0,22,443.8333333,0.0,0.002380952,0.0,0.0,Nov,1,1,2.0,3.0,Returning_Visitor,False,False
110812,6,121.0,0,0.0,7,65.5,0.0125,0.0625,0.0,0.0,Nov,1,1,6.0,1.0,Returning_Visitor,False,False
100830,1,3.0,0,0.0,11,271.7166667,0.0,0.016666667,0.0,0.0,Mar,4,1,3.0,2.0,Returning_Visitor,True,False
107680,7,73.23333333,1,0.0,310,7710.731416,3.94e-05,0.00751105,0.098621403,0.0,Jul,4,1,1.0,4.0,Returning_Visitor,False,True
103859,0,0.0,0,0.0,17,65.0,0.047058824,0.076470588,0.0,0.8,May,2,2,1.0,3.0,Returning_Visitor,False,False
110596,0,0.0,0,0.0,20,1017.5,0.005,,0.0,0.0,Nov,2,2,1.0,1.0,Returning_Visitor,False,False
103627,1,21.5,2,323.0,14,836.8333333,0.0,0.001904762,0.0,0.0,May,2,2,8.0,2.0,New_Visitor,False,False
102576,1,13.0,0,0.0,13,220.3333333,0.0,0.002197802,0.0,0.0,May,2,2,8.0,16.0,Returning_Visitor,False,False
110870,0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,True
100898,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3.0,11.0,Returning_Visitor,False,False
109685,0,0.0,0,0.0,19,517.0,0.010526316,0.026315789,0.0,0.0,Dec,4,1,7.0,1.0,Returning_Visitor,True,False
107520,2,22.8,0,0.0,81,1342.75,0.0,0.008860759,0.0,0.0,Sep,1,1,1.0,3.0,Returning_Visitor,False,True
108740,3,135.5,0,0.0,30,2040.166667,0.0,0.022727273,4.350513745,0.0,Dec,2,2,8.0,2.0,Returning_Visitor,False,True
105859,0,0.0,0,0.0,2,28.2,0.0,0.1,0.0,0.0,Jul,2,2,1.0,1.0,Returning_Visitor,False,False
100977,0,0.0,0,0.0,4,26.5,0.0,0.05,0.0,0.0,Mar,2,2,9.0,2.0,Returning_Visitor,True,False
107917,0,0.0,2,35.2,16,275.1,0.0,0.027777778,0.0,0.0,Aug,2,2,3.0,3.0,Returning_Visitor,True,False
103915,3,143.0,2,29.0,3,380.0,0.0,0.042857143,0.0,0.4,May,2,2,4.0,3.0,New_Visitor,False,False
102044,0,0.0,0,0.0,10,127.5,0.0,0.02,0.0,0.0,Mar,3,2,1.0,10.0,Returning_Visitor,False,False
106424,4,275.1,2,43.4,31,1108.653333,0.006060606,0.012121212,0.0,0.0,Sep,3,2,1.0,13.0,Returning_Visitor,True,False
111800,11,102.1666667,1,20.0,25,1222.625,0.0,0.035,0.0,0.0,Dec,2,2,1.0,2.0,Returning_Visitor,False,False
107675,0,0.0,0,0.0,11,660.8,0.0,0.0,33.83646892,0.0,June,2,2,6.0,1.0,New_Visitor,False,True
104346,0,0.0,0,0.0,8,262.1666667,0.0,0.025,0.0,0.0,May,2,2,1.0,2.0,Returning_Visitor,False,False
104193,0,0.0,0,0.0,7,98.33333333,0.028571429,0.032653061,0.0,0.0,May,1,1,1.0,3.0,Returning_Visitor,False,False
103290,6,91.5,0,0.0,9,115.5,0.018181818,0.018181818,0.0,0.0,May,3,2,9.0,,Returning_Visitor,True,False
112255,0,0.0,0,0.0,19,540.3333333,0.0,0.044736842,0.0,0.0,Nov,2,2,1.0,10.0,Returning_Visitor,True,False
105490,0,0.0,0,0.0,42,844.58,0.05952381,,0.0,0.0,Oct,3,2,1.0,3.0,Returning_Visitor,False,False
110158,0,0.0,0,0.0,49,1768.980303,0.0,0.004166667,9.0847678,0.0,Nov,3,2,4.0,11.0,Returning_Visitor,True,True
108524,5,73.75,0,0.0,131,2244.616667,0.005343511,0.017506361,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
109357,0,0.0,0,0.0,4,251.0,0.05,0.1,0.0,0.0,Nov,2,2,4.0,3.0,Returning_Visitor,False,False
108044,0,0.0,0,0.0,12,279.547619,0.0,0.019047619,0.0,0.0,Nov,3,2,1.0,3.0,Returning_Visitor,False,False
100487,0,0.0,0,0.0,8,267.0,0.0,0.05,0.0,0.0,Mar,2,2,3.0,3.0,Returning_Visitor,False,False
101257,2,33.0,0,0.0,28,898.5,0.0,0.013333333,0.0,0.0,Mar,2,10,6.0,10.0,Returning_Visitor,False,False
110907,0,0.0,0,0.0,22,348.5,0.004545455,0.022727273,0.0,0.0,Nov,2,2,1.0,1.0,Returning_Visitor,True,True
100111,0,0.0,0,0.0,4,253.0,0.0,0.016666667,0.0,0.6,Feb,2,2,3.0,3.0,Returning_Visitor,False,False
106234,0,0.0,0,0.0,16,709.4,0.1125,0.145833333,0.0,0.0,Aug,2,2,9.0,1.0,Returning_Visitor,False,False
107223,1,34.26666667,2,21.2,8,2398.766667,0.0,0.022222222,0.0,0.0,June,4,1,1.0,,Returning_Visitor,False,False
100622,3,92.83333333,0,0.0,24,463.8166667,0.002666667,0.015333333,17.84230699,0.0,Mar,1,1,1.0,,Returning_Visitor,False,True
103521,0,0.0,0,0.0,10,127.75,0.053333333,0.075,0.0,0.0,May,1,1,2.0,3.0,Returning_Visitor,False,False
101874,5,28.0,0,0.0,6,80.0,0.0,0.028571429,0.0,0.0,Mar,2,4,3.0,1.0,Returning_Visitor,False,False
108776,0,0.0,0,0.0,3,164.0,0.0,0.066666667,0.0,0.0,Nov,1,1,1.0,,Returning_Visitor,True,False
103706,0,0.0,1,17.0,8,549.0,0.022222222,0.044444444,0.0,0.6,May,1,1,,3.0,Returning_Visitor,False,False
100455,1,8.5,0,0.0,30,659.2,0.0,0.006451613,0.0,0.0,Mar,2,2,3.0,3.0,New_Visitor,True,False
100343,0,0.0,0,0.0,8,326.5,0.1,0.125,0.0,0.0,Mar,1,1,1.0,3.0,Returning_Visitor,False,False
108321,2,70.5,0,0.0,20,855.6666667,0.0,0.013157895,0.0,0.0,Nov,2,2,9.0,20.0,New_Visitor,False,False
108783,0,0.0,0,0.0,11,303.5,0.0,0.012121212,0.0,0.0,Nov,3,2,1.0,2.0,Returning_Visitor,False,False
105995,4,108.5333333,0,0.0,23,411.4666667,0.051851852,0.072469136,31.91414045,0.0,Sep,1,1,3.0,2.0,Returning_Visitor,False,True
108471,0,0.0,0,0.0,2,46.5,0.0,0.05,0.0,0.0,Dec,1,1,2.0,2.0,New_Visitor,False,False
106760,1,71.6,0,0.0,28,559.8666667,0.003448276,,0.0,0.0,Nov,2,2,1.0,1.0,Returning_Visitor,True,False
102621,1,19.0,0,0.0,8,87.0,0.0,0.014285714,0.0,0.6,May,2,2,1.0,3.0,New_Visitor,False,False
104486,7,271.3333333,0,0.0,54,3510.416667,0.003571429,0.010714286,9.865125,0.0,May,2,2,4.0,6.0,Returning_Visitor,False,True
103210,0,0.0,0,0.0,12,1111.0,0.0,0.033333333,0.0,0.6,May,2,2,5.0,1.0,Returning_Visitor,False,False
112272,3,52.75,0,0.0,69,909.1548701,0.002857143,0.012225275,8.086657063,0.0,Dec,2,2,1.0,7.0,Returning_Visitor,False,False
109232,0,0.0,0,0.0,8,444.6333333,0.0,0.025,0.0,0.0,Nov,2,4,1.0,10.0,Returning_Visitor,False,False
109007,0,0.0,0,0.0,8,219.0,0.0,0.025,0.0,0.0,Dec,2,5,3.0,,Returning_Visitor,False,False
105614,2,19.4,3,45.26666667,10,136.0666667,0.0,0.052857143,0.0,0.0,Sep,2,2,1.0,5.0,Returning_Visitor,False,False
103032,5,65.0,0,0.0,48,1142.666667,0.0,0.00625,0.0,0.0,May,2,5,7.0,3.0,Returning_Visitor,False,False
110540,2,52.5,0,0.0,13,605.5,0.0,0.006666667,0.0,0.0,Nov,2,2,3.0,2.0,Returning_Visitor,False,False
101188,0,0.0,0,0.0,3,81.0,0.0,0.066666667,0.0,0.0,Mar,1,1,1.0,,Returning_Visitor,False,False
108595,8,199.625,2,10.0,81,4272.607937,0.002352941,0.018627451,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
110432,8,130.7,0,0.0,3,87.5,0.0,0.022222222,0.0,0.0,Nov,2,2,1.0,3.0,New_Visitor,True,False
103320,0,,0,0.0,3,15.0,0.066666667,0.133333333,0.0,0.4,May,2,2,4.0,1.0,Returning_Visitor,False,False
102950,0,0.0,0,0.0,52,1192.317857,0.006410256,0.033012821,0.0,0.0,May,2,6,1.0,3.0,Returning_Visitor,False,False
100394,3,304.0,0,0.0,31,1735.301587,0.015625,0.0515625,0.0,0.0,Mar,1,1,2.0,1.0,Returning_Visitor,False,False
102449,0,0.0,0,0.0,12,285.1666667,0.0,0.002597403,0.0,0.0,May,1,1,5.0,4.0,Returning_Visitor,False,False
109570,0,0.0,0,0.0,3,47.5,0.1,0.166666667,0.0,0.0,Nov,3,3,3.0,1.0,Returning_Visitor,False,False
101355,3,67.0,0,0.0,12,353.0,0.0,0.015384615,0.0,0.0,Mar,2,2,3.0,2.0,New_Visitor,False,False
